Date,Open,High,Low,Close,Adj Close,Volume
2020-11-13,99.77059936523438,99.77059936523438,99.77059936523438,99.77059936523438,96.06490325927734,1
2020-11-16,99.79900360107422,99.80000305175781,99.7699966430664,99.7699966430664,96.06432342529297,876
2020-11-17,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,96.14134216308594,1
2020-11-18,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,96.14134216308594,1
2020-11-19,99.88999938964844,99.88999938964844,99.88999938964844,99.88999938964844,96.17984008789062,1
2020-11-20,99.91000366210938,99.94000244140625,99.91000366210938,99.91500091552734,96.20393371582031,4981
2020-11-23,99.89900207519531,99.9000015258789,99.88500213623047,99.88500213623047,96.17505645751953,553
2020-11-24,99.88500213623047,99.88500213623047,99.88500213623047,99.88500213623047,96.17505645751953,1
2020-11-25,99.95999908447266,99.95999908447266,99.91000366210938,99.91000366210938,96.19910430908203,701
2020-11-27,99.98999786376953,99.98999786376953,99.98999786376953,99.98999786376953,96.2761459350586,1
2020-11-30,100.06999969482422,100.06999969482422,100.04499816894531,100.04499816894531,96.32909393310547,2066
2020-12-01,99.87999725341797,99.91899871826172,99.87999725341797,99.90059661865234,96.19005584716797,1100
2020-12-02,99.875,99.875,99.875,99.875,96.16541290283203,1
2020-12-03,99.9749984741211,99.9749984741211,99.9749984741211,99.9749984741211,96.2616958618164,1
2020-12-04,99.86080169677734,99.86080169677734,99.86080169677734,99.86080169677734,96.15174102783203,1
2020-12-07,99.9800033569336,99.9800033569336,99.95500183105469,99.95500183105469,96.242431640625,1800
2020-12-08,100.00900268554688,100.00900268554688,99.97000122070312,99.97000122070312,96.25688934326172,1303
2020-12-09,99.86000061035156,99.86000061035156,99.84500122070312,99.8550033569336,96.14616394042969,1650
2020-12-10,99.91000366210938,99.94999694824219,99.9031982421875,99.93000030517578,96.21837615966797,3907
2020-12-11,100.01609802246094,100.01609802246094,100.01609802246094,100.01609802246094,96.30128479003906,33
2020-12-14,100.01899719238281,100.0199966430664,99.99500274658203,99.99500274658203,96.28096771240234,425
2020-12-15,100.01000213623047,100.01000213623047,100.00499725341797,100.00499725341797,96.29058074951172,1351
2020-12-16,100.00499725341797,100.00499725341797,100.00499725341797,100.00499725341797,96.29058074951172,39
2020-12-17,100.08999633789062,100.08999633789062,99.99500274658203,99.99500274658203,96.28096771240234,1218
2020-12-18,100.0000991821289,100.0000991821289,99.98500061035156,99.98500061035156,96.27132415771484,1000
2020-12-21,99.98899841308594,99.98999786376953,99.96009826660156,99.96009826660156,96.24734497070312,2345
2020-12-22,100.02999877929688,100.02999877929688,100.02999877929688,100.02999877929688,96.31465148925781,10
2020-12-23,99.98999786376953,100.0,99.98999786376953,99.99009704589844,96.2762451171875,1414
2020-12-24,100.02670288085938,100.02670288085938,100.02670288085938,100.02670288085938,96.31149291992188,2
2020-12-28,100.06300354003906,100.06300354003906,100.06300354003906,100.06300354003906,96.346435546875,2
2020-12-29,100.06500244140625,100.06500244140625,100.06500244140625,100.06500244140625,96.34835815429688,2
2020-12-30,100.10459899902344,100.10459899902344,100.10459899902344,100.10459899902344,96.38648223876953,2
2020-12-31,100.16000366210938,100.16000366210938,100.15499877929688,100.15499877929688,96.43498992919922,102
2021-01-04,100.1229019165039,100.1229019165039,100.1229019165039,100.1229019165039,96.40411376953125,2
2021-01-05,100.05999755859375,100.07990264892578,100.05000305175781,100.05000305175781,96.33391571044922,751
2021-01-06,99.85900115966797,99.87460327148438,99.85900115966797,99.87460327148438,96.16502380371094,109
2021-01-07,99.83000183105469,99.83000183105469,99.78500366210938,99.8136978149414,96.10638427734375,2099
2021-01-08,99.7249984741211,99.7249984741211,99.7249984741211,99.7249984741211,96.02098083496094,3
2021-01-11,99.66500091552734,99.66500091552734,99.66500091552734,99.66500091552734,95.96321105957031,1
2021-01-12,99.66470336914062,99.66470336914062,99.66470336914062,99.66470336914062,95.96292114257812,1
2021-01-13,99.75689697265625,99.75689697265625,99.75689697265625,99.75689697265625,96.05170440673828,66
2021-01-14,99.81999969482422,99.81999969482422,99.72699737548828,99.72699737548828,96.02291870117188,333
2021-01-15,99.80770111083984,99.80770111083984,99.80770111083984,99.80770111083984,96.1006088256836,1
2021-01-19,99.83499908447266,99.83499908447266,99.83499908447266,99.83499908447266,96.12689208984375,2
2021-01-20,99.83570098876953,99.83570098876953,99.83570098876953,99.83570098876953,96.12755584716797,3
2021-01-21,99.79499816894531,99.79499816894531,99.79499816894531,99.79499816894531,96.08837890625,193
2021-01-22,99.83489990234375,99.83489990234375,99.83489990234375,99.83489990234375,96.12679290771484,66
2021-01-25,99.91719818115234,99.91719818115234,99.91719818115234,99.91719818115234,96.20603942871094,66
2021-01-26,99.94999694824219,99.94999694824219,99.88999938964844,99.91500091552734,96.20393371582031,841
2021-01-27,99.89630126953125,99.89630126953125,99.89630126953125,99.89630126953125,96.18592834472656,1
2021-01-28,99.85489654541016,99.85489654541016,99.85489654541016,99.85489654541016,96.14606475830078,1
2021-01-29,99.8489990234375,99.84929656982422,99.8489990234375,99.84929656982422,96.14066314697266,1503
2021-02-01,99.87999725341797,99.87999725341797,99.87100219726562,99.87100219726562,96.16156005859375,702
2021-02-02,99.80960083007812,99.80960083007812,99.80960083007812,99.80960083007812,96.1024398803711,2
2021-02-03,99.78900146484375,99.80000305175781,99.76499938964844,99.76499938964844,96.05950927734375,800
2021-02-04,99.78500366210938,99.78500366210938,99.78500366210938,99.78500366210938,96.07875061035156,2
2021-02-05,99.7615966796875,99.7615966796875,99.7615966796875,99.7615966796875,96.05621337890625,1502
2021-02-08,99.80999755859375,99.80999755859375,99.75240325927734,99.75240325927734,96.0473861694336,3318
2021-02-09,99.83000183105469,99.83999633789062,99.7699966430664,99.78500366210938,96.07875061035156,6819
2021-02-10,99.8499984741211,99.87139892578125,99.8499984741211,99.87139892578125,96.16194915771484,351
2021-02-11,99.8550033569336,99.86509704589844,99.8550033569336,99.86509704589844,96.15587615966797,531
2021-02-12,99.81900024414062,99.81900024414062,99.78459930419922,99.78459930419922,96.078369140625,1878
2021-02-16,99.58899688720703,99.5999984741211,99.52909851074219,99.52909851074219,95.83235168457031,4815
2021-02-17,99.55999755859375,99.58000183105469,99.55999755859375,99.56500244140625,95.86693572998047,1864
2021-02-18,99.58499908447266,99.58499908447266,99.58499908447266,99.58499908447266,95.88619232177734,9
2021-02-19,99.45500183105469,99.45500183105469,99.45500183105469,99.45500183105469,95.76101684570312,598
2021-02-22,99.3550033569336,99.3550033569336,99.3550033569336,99.3550033569336,95.66472625732422,1578
2021-02-23,99.41799926757812,99.4198989868164,99.3988037109375,99.3988037109375,95.70689392089844,401
2021-02-24,99.3644027709961,99.3644027709961,99.3644027709961,99.3644027709961,95.67378997802734,12
2021-02-25,98.91010284423828,98.91010284423828,98.7531967163086,98.7531967163086,95.08528137207031,304
2021-02-26,98.98310089111328,98.98310089111328,98.98310089111328,98.98310089111328,95.30664825439453,70
2021-03-01,99.05719757080078,99.10759735107422,99.05719757080078,99.10759735107422,95.42652893066406,407
2021-03-02,99.19000244140625,99.19000244140625,99.16000366210938,99.18000030517578,95.49623107910156,965
2021-03-03,98.98999786376953,99.01180267333984,98.98999786376953,99.01180267333984,95.33427429199219,510
2021-03-04,98.84500122070312,98.84500122070312,98.84500122070312,98.84500122070312,95.17367553710938,2
2021-03-05,98.75,98.76000213623047,98.75,98.76000213623047,95.09183502197266,100
2021-03-08,98.58000183105469,98.58000183105469,98.53050231933594,98.53050231933594,94.87084197998047,101
2021-03-09,98.64199829101562,98.64199829101562,98.625,98.625,94.96184539794922,917
2021-03-10,98.73919677734375,98.73919677734375,98.73919677734375,98.73919677734375,95.07178497314453,1
2021-03-11,98.8416976928711,98.8416976928711,98.8416976928711,98.8416976928711,95.17048645019531,1
2021-03-12,98.58000183105469,98.5999984741211,98.58000183105469,98.59259796142578,94.93063354492188,4201
2021-03-15,98.61830139160156,98.61830139160156,98.61830139160156,98.61830139160156,94.95539093017578,1
2021-03-16,98.62940216064453,98.62940216064453,98.62940216064453,98.62940216064453,94.96607971191406,600
2021-03-17,98.54000091552734,98.70149993896484,98.54000091552734,98.70149993896484,95.03549194335938,200
2021-03-18,98.51000213623047,98.5167007446289,98.48979949951172,98.48979949951172,94.83168029785156,2009
2021-03-19,98.47730255126953,98.47730255126953,98.47730255126953,98.47730255126953,94.81962585449219,1
2021-03-22,98.54499816894531,98.56500244140625,98.54499816894531,98.56500244140625,94.9040756225586,108
2021-03-23,98.63999938964844,98.68769836425781,98.63999938964844,98.68769836425781,95.02220153808594,101
2021-03-24,98.72579956054688,98.72579956054688,98.72579956054688,98.72579956054688,95.05889129638672,1
2021-03-25,98.73179626464844,98.73179626464844,98.73179626464844,98.73179626464844,95.0646743774414,10
2021-03-26,98.65899658203125,98.66000366210938,98.63500213623047,98.63500213623047,94.97147369384766,678
2021-03-29,98.5365982055664,98.5365982055664,98.5365982055664,98.5365982055664,94.8932876586914,1
2021-03-30,98.51280212402344,98.51280212402344,98.51280212402344,98.51280212402344,94.87036895751953,1
2021-03-31,98.4800033569336,98.51460266113281,98.4800033569336,98.51460266113281,94.87210083007812,504
2021-04-01,98.5999984741211,98.6449966430664,98.58999633789062,98.6449966430664,94.99767303466797,1604
2021-04-05,98.4990005493164,98.52320098876953,98.4990005493164,98.52320098876953,94.88037109375,400
2021-04-06,98.63999938964844,98.71089935302734,98.63999938964844,98.71089935302734,95.06114196777344,2001
2021-04-07,98.72000122070312,98.7300033569336,98.72000122070312,98.72160339355469,95.07144927978516,1000
2021-04-08,98.81500244140625,98.81500244140625,98.81500244140625,98.81500244140625,95.16138458251953,1
2021-04-09,98.75569915771484,98.75569915771484,98.75569915771484,98.75569915771484,95.10427856445312,1
2021-04-12,98.70919799804688,98.70919799804688,98.70919799804688,98.70919799804688,95.05950164794922,1
2021-04-13,98.7300033569336,98.8228988647461,98.7300033569336,98.8228988647461,95.16900634765625,1000
2021-04-14,98.80500030517578,98.81089782714844,98.77999877929688,98.81089782714844,95.15743255615234,2271
2021-04-15,99.0199966430664,99.05000305175781,99.00830078125,99.00830078125,95.34754943847656,7728
2021-04-16,100.88999938964844,100.88999938964844,98.7699966430664,99.24469757080078,95.57518768310547,4517
2021-04-19,99.12000274658203,99.12999725341797,98.98500061035156,99.1011962890625,95.43700408935547,4561
2021-04-20,98.79000091552734,99.30000305175781,98.79000091552734,99.04409790039062,95.38201141357422,3736
2021-04-21,99.01000213623047,99.01000213623047,98.9000015258789,98.97049713134766,95.3111343383789,997
2021-04-22,98.92500305175781,99.04000091552734,98.86000061035156,99.0009994506836,95.34051513671875,1599
2021-04-23,99.01000213623047,99.01000213623047,98.88009643554688,98.9800033569336,95.3202896118164,1888
2021-04-26,99.0,99.0,98.908203125,98.97000122070312,95.31066131591797,2503
2021-04-27,98.94999694824219,98.94999694824219,98.81999969482422,98.83260345458984,95.17833709716797,1317
2021-04-28,98.87999725341797,98.88639831542969,98.76000213623047,98.88639831542969,95.23014831542969,1002
2021-04-29,98.80999755859375,98.9000015258789,98.80000305175781,98.8550033569336,95.19991302490234,2466
2021-04-30,98.91999816894531,98.93000030517578,98.87999725341797,98.88929748535156,95.23294067382812,1922
2021-05-03,98.91000366210938,98.94499969482422,98.91000366210938,98.9446029663086,95.28620147705078,2307
2021-05-04,98.95999908447266,99.05000305175781,98.95999908447266,98.98500061035156,95.3250961303711,2847
2021-05-05,99.0,99.05999755859375,98.99400329589844,99.05999755859375,95.39732360839844,2950
2021-05-06,99.0999984741211,99.10099792480469,99.03099822998047,99.07499694824219,95.41177368164062,4313
2021-05-07,99.1500015258789,99.21499633789062,99.14749908447266,99.14749908447266,95.48159790039062,1834
2021-05-10,99.19999694824219,99.19999694824219,99.06999969482422,99.11000061035156,95.44548034667969,2968
2021-05-11,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-12,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-13,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-14,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-17,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-18,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-19,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-20,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-21,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-24,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-25,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-26,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-27,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-05-28,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-01,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-02,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-03,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-04,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-07,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-08,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-09,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-10,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-11,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-14,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-15,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-16,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-17,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-18,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-21,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-22,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-23,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-24,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-25,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.44548034667969,0
2021-06-28,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-06-29,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-06-30,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-01,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-02,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-06,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-07,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-08,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-09,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-12,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-13,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-14,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-15,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-16,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,95.47380828857422,0
2021-07-19,99.66000366210938,99.66500091552734,99.58499908447266,99.65029907226562,95.9942855834961,20415
2021-07-20,99.7073974609375,99.7073974609375,99.7073974609375,99.7073974609375,96.04927825927734,37
2021-07-21,99.55500030517578,99.55500030517578,99.54830169677734,99.54830169677734,95.89603424072266,158
2021-07-22,99.63999938964844,99.64520263671875,99.63819885253906,99.63819885253906,95.98263549804688,203
2021-07-23,99.62010192871094,99.69000244140625,99.62010192871094,99.64099884033203,95.9853286743164,14144
2021-07-26,99.67500305175781,99.67500305175781,99.63899993896484,99.65249633789062,95.99639129638672,1736
2021-07-27,99.71540069580078,99.71540069580078,99.71540069580078,99.71540069580078,96.0569839477539,14
2021-07-28,99.69499969482422,99.75499725341797,99.69499969482422,99.75499725341797,96.09514617919922,163
2021-07-29,99.68099975585938,99.70369720458984,99.68000030517578,99.70369720458984,96.04572296142578,509
2021-07-30,99.69999694824219,99.77670288085938,99.69999694824219,99.77670288085938,96.11605072021484,213
2021-08-02,99.9010009765625,99.9010009765625,99.9010009765625,99.9010009765625,96.23579406738281,254
2021-08-03,99.90470123291016,99.90470123291016,99.90470123291016,99.90470123291016,96.23936462402344,5
2021-08-04,99.84660339355469,99.84660339355469,99.84660339355469,99.84660339355469,96.18339538574219,55
2021-08-05,99.73500061035156,99.73500061035156,99.73500061035156,99.73500061035156,96.07588195800781,73
2021-08-06,99.55850219726562,99.55850219726562,99.55850219726562,99.55850219726562,95.90585327148438,4
2021-08-09,99.47740173339844,99.47740173339844,99.47740173339844,99.47740173339844,95.82772064208984,4
2021-08-10,99.3948974609375,99.3948974609375,99.38929748535156,99.38929748535156,95.74285888671875,118
2021-08-11,99.44999694824219,99.46929931640625,99.38999938964844,99.46929931640625,95.8199234008789,530
2021-08-12,99.4489974975586,99.4489974975586,99.44499969482422,99.44499969482422,95.79652404785156,243
2021-08-13,99.5824966430664,99.5824966430664,99.5824966430664,99.5824966430664,95.92897033691406,4
2021-08-16,99.63999938964844,99.64959716796875,99.63999938964844,99.64959716796875,95.99362182617188,120
2021-08-17,99.18000030517578,99.5999984741211,99.18000030517578,99.5999984741211,95.9458236694336,326
2021-08-18,99.57499694824219,99.57499694824219,99.55000305175781,99.55000305175781,95.89765930175781,425
2021-08-19,99.6050033569336,99.6050033569336,99.6050033569336,99.6050033569336,95.95064544677734,136
2021-08-20,99.5696029663086,99.5696029663086,99.5696029663086,99.5696029663086,95.91654968261719,4
2021-08-23,99.59320068359375,99.59320068359375,99.59320068359375,99.59320068359375,95.93928527832031,138
2021-08-24,99.54100036621094,99.58000183105469,99.53500366210938,99.53500366210938,95.88321685791016,910
2021-08-25,99.44499969482422,99.44499969482422,99.44499969482422,99.44499969482422,95.79652404785156,94
2021-08-26,99.44000244140625,99.45850372314453,99.44000244140625,99.45850372314453,95.80953216552734,2006
2021-08-27,99.5864028930664,99.5864028930664,99.5864028930664,99.5864028930664,95.9327392578125,2
2021-08-30,99.68499755859375,99.68499755859375,99.68499755859375,99.68499755859375,96.0277099609375,74
2021-08-31,99.6500015258789,99.69499969482422,99.63999938964844,99.69499969482422,96.03733825683594,126287
2021-09-01,99.71900177001953,99.71900177001953,99.68000030517578,99.68000030517578,96.02289581298828,103
2021-09-02,99.76000213623047,99.76000213623047,99.72000122070312,99.72019958496094,96.06161499023438,572
2021-09-03,99.72000122070312,99.75,99.69000244140625,99.69000244140625,96.03252410888672,1509
2021-09-07,99.57599639892578,99.57599639892578,99.55509948730469,99.55509948730469,95.90257263183594,862
2021-09-08,99.61000061035156,99.61000061035156,99.61000061035156,99.61000061035156,95.95545196533203,200
2021-09-09,99.7249984741211,99.7249984741211,99.7249984741211,99.7249984741211,96.06623840332031,24
2021-09-10,99.63500213623047,99.63500213623047,99.63500213623047,99.63500213623047,95.97953796386719,13
2021-09-13,99.56439971923828,99.61499786376953,99.56439971923828,99.61499786376953,95.96028137207031,209
2021-09-14,99.73500061035156,99.73500061035156,99.69000244140625,99.73500061035156,96.07588195800781,1008
2021-09-15,99.70989990234375,99.70989990234375,99.66000366210938,99.66000366210938,96.00361633300781,102
2021-09-16,99.53009796142578,99.58000183105469,99.52999877929688,99.58000183105469,95.92656707763672,877
2021-09-17,99.38999938964844,99.46499633789062,99.38999938964844,99.46499633789062,95.81578063964844,502
2021-09-20,99.41010284423828,99.625,99.41010284423828,99.625,95.96991729736328,110
2021-09-21,99.58779907226562,99.58999633789062,99.58779907226562,99.58999633789062,95.93619537353516,464
2021-09-22,99.55000305175781,99.55000305175781,99.55000305175781,99.55000305175781,95.89765930175781,122
2021-09-23,99.39990234375,99.39990234375,99.26000213623047,99.2947006225586,95.65174102783203,2339
2021-09-24,99.19999694824219,99.19999694824219,99.19000244140625,99.19000244140625,95.55086517333984,171
2021-09-27,99.18000030517578,99.18000030517578,99.18000030517578,99.18000030517578,95.54124450683594,52
2021-09-28,98.96499633789062,98.96499633789062,98.96499633789062,98.96499633789062,95.45197296142578,12
2021-09-29,98.98490142822266,98.98490142822266,98.98490142822266,98.98490142822266,95.47118377685547,33
2021-09-30,99.0199966430664,99.0199966430664,99.0199966430664,99.0199966430664,95.50503540039062,76
2021-10-01,99.18000030517578,99.18000030517578,99.18000030517578,99.18000030517578,95.65935516357422,18
2021-10-04,99.1500015258789,99.1500015258789,99.1500015258789,99.1500015258789,95.63042449951172,6
2021-10-05,99.06500244140625,99.06500244140625,99.06500244140625,99.06500244140625,95.54844665527344,16
2021-10-06,99.05999755859375,99.05999755859375,99.05999755859375,99.05999755859375,95.5436019897461,5
2021-10-07,98.90969848632812,98.91500091552734,98.90969848632812,98.91500091552734,95.40375518798828,252
2021-10-08,98.86000061035156,98.86000061035156,98.86000061035156,98.86000061035156,95.3507080078125,6
2021-10-11,98.76499938964844,98.76499938964844,98.72440338134766,98.72440338134766,95.21993255615234,125
2021-10-12,98.82499694824219,98.82499694824219,98.82499694824219,98.82499694824219,95.31694793701172,26
2021-10-13,98.83699798583984,98.83699798583984,98.83699798583984,98.83699798583984,95.32852172851562,51
2021-10-14,98.94000244140625,98.94000244140625,98.94000244140625,98.94000244140625,95.42787170410156,6
2021-10-15,98.7750015258789,98.7750015258789,98.7750015258789,98.7750015258789,95.26872253417969,4
2021-10-18,98.66999816894531,98.66999816894531,98.66999816894531,98.66999816894531,95.1674575805664,2
2021-10-19,98.58000183105469,98.59500122070312,98.58000183105469,98.59500122070312,95.0951156616211,254
2021-10-20,98.56999969482422,98.69000244140625,98.56999969482422,98.67449951171875,95.17180633544922,845
2021-10-21,98.4749984741211,98.4749984741211,98.4749984741211,98.4749984741211,94.9793701171875,100
2021-10-22,98.4000015258789,98.51180267333984,98.4000015258789,98.51180267333984,95.01487731933594,205
2021-10-25,98.56999969482422,98.56999969482422,98.56999969482422,98.56999969482422,95.07099914550781,48
2021-10-26,98.62999725341797,98.62999725341797,98.62999725341797,98.62999725341797,95.12886810302734,50716
2021-10-27,98.7699966430664,98.7699966430664,98.7699966430664,98.7699966430664,95.2638931274414,8
2021-10-28,98.63999938964844,98.6500015258789,98.63999938964844,98.6500015258789,95.1481704711914,307
2021-10-29,98.68060302734375,98.68060302734375,98.68060302734375,98.68060302734375,95.17767333984375,7
2021-11-01,98.66999816894531,98.68000030517578,98.52999877929688,98.61720275878906,95.11652374267578,1840
2021-11-02,98.75,98.75,98.75,98.75,95.24462890625,157
2021-11-03,98.69999694824219,98.7699966430664,98.69499969482422,98.69499969482422,95.19157409667969,610
2021-11-04,98.91010284423828,98.91010284423828,98.91010284423828,98.91010284423828,95.39904022216797,41
2021-11-05,99.04499816894531,99.11000061035156,99.01000213623047,99.11000061035156,95.59182739257812,924
2021-11-08,98.94999694824219,98.97989654541016,98.87999725341797,98.92500305175781,95.41340637207031,2454
2021-11-09,99.06400299072266,99.06400299072266,99.06400299072266,99.06400299072266,95.54747009277344,4
2021-11-10,98.69999694824219,98.69999694824219,98.69999694824219,98.69999694824219,95.1963882446289,9
2021-11-11,98.58499908447266,98.58499908447266,98.58499908447266,98.58499908447266,95.08547973632812,12
2021-11-12,98.7300033569336,98.7300033569336,98.55000305175781,98.6343002319336,95.13301849365234,1549
2021-11-15,98.5071029663086,98.5071029663086,98.5071029663086,98.5071029663086,95.01033782958984,3
2021-11-16,98.5000991821289,98.5000991821289,98.44999694824219,98.44999694824219,94.95525360107422,466
2021-11-17,98.52999877929688,98.52999877929688,98.52999877929688,98.52999877929688,95.03242492675781,42
